mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_vec__analyzer,param_vec__max_df,param_vec__max_features,param_vec__min_df,param_vec__ngram_range,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
4.207426691055298,0.1302235618279372,1.0344151973724365,0.09200463852001811,0.1,char_wb,0.95,50000,2,"(2, 4)","{'model__alpha': 0.1, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 50000, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.630802839978154,0.6360822865465138,0.628618241398143,0.6283685360524399,0.6343772760378733,0.6316498360026248,0.003090645383876112,39,0.62314505598929,0.6311625340527075,0.6216417549283506,0.6220685414772819,0.6270800507304363,0.6250195874356133,0.0036225293640864114,37,0.6315924606302848,0.6379356513987317,0.629192970323825,0.6291196931077625,0.634906712622997,0.6325494976167202,0.00342090249438112,39
4.344739055633545,0.4641593297359451,0.992275619506836,0.05592683238026472,0.1,char_wb,0.9,50000,2,"(2, 4)","{'model__alpha': 0.1, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 50000, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.630802839978154,0.6360822865465138,0.628618241398143,0.6283685360524399,0.6343772760378733,0.6316498360026248,0.003090645383876112,39,0.62314505598929,0.6311625340527075,0.6216417549283506,0.6220685414772819,0.6270800507304363,0.6250195874356133,0.0036225293640864114,37,0.6315924606302848,0.6379356513987317,0.629192970323825,0.6291196931077625,0.634906712622997,0.6325494976167202,0.00342090249438112,39
4.215945386886597,0.5163793557758523,1.0172195911407471,0.14503643303652405,0.01,char_wb,0.9,50000,5,"(2, 4)","{'model__alpha': 0.01, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 50000, 'vec__min_df': 5, 'vec__ngram_range': (2, 4)}",0.6357181867831786,0.6359002366648462,0.628618241398143,0.6256372906045157,0.6298252002913328,0.6311398311484033,0.00404938075748787,41,0.6270479056774052,0.6312681309791137,0.6197531024308613,0.6173124551016582,0.6209223344184783,0.6232607857215033,0.005130588452838933,39,0.6357230558759362,0.6381841184139474,0.6286120539278668,0.6251546639835308,0.6293647110011839,0.6314077206404931,0.004808992478428538,41
4.090965318679809,0.06452151080691175,0.9165481567382813,0.03383343797386685,0.01,char_wb,0.95,50000,5,"(2, 4)","{'model__alpha': 0.01, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 50000, 'vec__min_df': 5, 'vec__ngram_range': (2, 4)}",0.6357181867831786,0.6359002366648462,0.628618241398143,0.6256372906045157,0.6298252002913328,0.6311398311484033,0.00404938075748787,41,0.6270479056774052,0.6312681309791137,0.6197531024308613,0.6173124551016582,0.6209223344184783,0.6232607857215033,0.005130588452838933,39,0.6357230558759362,0.6381841184139474,0.6286120539278668,0.6251546639835308,0.6293647110011839,0.6314077206404931,0.004808992478428538,41
4.2894227504730225,0.15711197342572084,0.8693110466003418,0.007970037438297396,0.01,char_wb,0.95,50000,2,"(3, 5)","{'model__alpha': 0.01, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 50000, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.62133624613144,0.6264336428181322,0.6136901511014018,0.6205389657683904,0.6154406409322651,0.6194879293503258,0.004533401906184312,45,0.6172135375914678,0.6241306770208505,0.6094309072072642,0.61652988311086,0.6119412327638548,0.6158492475388594,0.00504726259448713,43,0.6233263901463363,0.6295832974475232,0.6150088947002411,0.6221687980375242,0.6175861028691387,0.6215346966401527,0.005031296232306297,43
4.389270639419555,0.14195879663305683,0.9231399059295654,0.035043992698417493,0.01,char_wb,0.9,50000,2,"(3, 5)","{'model__alpha': 0.01, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 50000, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.62133624613144,0.6264336428181322,0.6136901511014018,0.6205389657683904,0.6154406409322651,0.6194879293503258,0.004533401906184312,45,0.6172135375914678,0.6241306770208505,0.6094309072072642,0.61652988311086,0.6119412327638548,0.6158492475388594,0.00504726259448713,43,0.6233263901463363,0.6295832974475232,0.6150088947002411,0.6221687980375242,0.6175861028691387,0.6215346966401527,0.005031296232306297,43
4.495414113998413,0.3102376545150071,1.1520821094512939,0.2315322252786971,0.01,char_wb,0.9,50000,2,"(2, 4)","{'model__alpha': 0.01, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 50000, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.6115055525213908,0.610595303113053,0.6089568541780448,0.6105243991260014,0.6156227239621267,0.6114409665801234,0.002245765934793846,47,0.6046568498323134,0.60619038133489,0.6025366233232378,0.6043207921099952,0.6091623712446336,0.605373403569014,0.002222273206466264,45,0.6120946970642195,0.6127126801104954,0.6093365056707976,0.6109798586420465,0.6160865078327138,0.6122420498640546,0.0022386771312163495,45
4.127675342559814,0.3314970679830736,0.9924524307250977,0.11233280890227101,0.01,char_wb,0.95,50000,2,"(2, 4)","{'model__alpha': 0.01, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 50000, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.6115055525213908,0.610595303113053,0.6089568541780448,0.6105243991260014,0.6156227239621267,0.6114409665801234,0.002245765934793846,47,0.6046568498323134,0.60619038133489,0.6025366233232378,0.6043207921099952,0.6091623712446336,0.605373403569014,0.002222273206466264,45,0.6120946970642195,0.6127126801104954,0.6093365056707976,0.6109798586420465,0.6160865078327138,0.6122420498640546,0.0022386771312163495,45
4.493448305130005,0.5601306138002289,1.0598106384277344,0.11738132058297894,1.0,char_wb,0.9,50000,2,"(2, 4)","{'model__alpha': 1.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 50000, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.616602949208083,0.628618241398143,0.6227926451847806,0.6163510560815731,0.6260014566642389,0.6220732697073637,0.004928548334404561,43,0.5880043212650053,0.6028242479109531,0.5955150047436768,0.5884814371960901,0.5988309034581528,0.5947311829147757,0.005783247797370992,47,0.5987075283137164,0.6158542410310158,0.6078409602311535,0.5996468160485916,0.6104695708914044,0.6065038233031764,0.006522977308482644,47
4.159605407714844,0.2539159788232444,1.0156014919281007,0.0898392633988344,1.0,char_wb,0.95,50000,2,"(2, 4)","{'model__alpha': 1.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 50000, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.616602949208083,0.628618241398143,0.6227926451847806,0.6163510560815731,0.6260014566642389,0.6220732697073637,0.004928548334404561,43,0.5880043212650053,0.6028242479109531,0.5955150047436768,0.5884814371960901,0.5988309034581528,0.5947311829147757,0.005783247797370992,47,0.5987075283137164,0.6158542410310158,0.6078409602311535,0.5996468160485916,0.6104695708914044,0.6065038233031764,0.006522977308482644,47
4.456282901763916,0.16671634631828114,0.8768198966979981,0.03277098509300725,10.0,char_wb,0.9,20000,2,"(3, 5)","{'model__alpha': 10.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 20000, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.6007646095030038,0.598580010922993,0.6000364099763336,0.5946831755280408,0.5994173343044428,0.5986963080469627,0.0021313085461102405,51,0.5614624291495222,0.5596705986879398,0.5613351094633088,0.5568876370932926,0.5610078897996637,0.5600727328387454,0.0017149878077076925,51,0.5619977914578861,0.5608159928960627,0.5640828878703471,0.5584833833178896,0.5625811707235654,0.5615922452531501,0.0018768767786514528,49
4.5385880947113035,0.15380082730415265,0.8786201000213623,0.07117548930165887,10.0,char_wb,0.95,20000,2,"(3, 5)","{'model__alpha': 10.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 20000, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.6007646095030038,0.598580010922993,0.6000364099763336,0.5946831755280408,0.5994173343044428,0.5986963080469627,0.0021313085461102405,51,0.5614624291495222,0.5596705986879398,0.5613351094633088,0.5568876370932926,0.5610078897996637,0.5600727328387454,0.0017149878077076925,51,0.5619977914578861,0.5608159928960627,0.5640828878703471,0.5584833833178896,0.5625811707235654,0.5615922452531501,0.0018768767786514528,49
4.689791011810303,0.3201404442628051,0.8897484302520752,0.042004119237511614,10.0,char_wb,0.95,20000,5,"(3, 5)","{'model__alpha': 10.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 20000, 'vec__min_df': 5, 'vec__ngram_range': (3, 5)}",0.6007646095030038,0.598944110686328,0.6000364099763336,0.5943190094683175,0.5995994173343044,0.5987327113936575,0.0022849452271545135,49,0.5614182615006719,0.5600348357573791,0.5613351094633088,0.5564150880346254,0.5611780142628472,0.5600762618037665,0.0018976526859615776,49,0.5619419599871178,0.5612219174693687,0.5640828878703471,0.5578576035280217,0.56282778988831,0.561586431748633,0.0020945975310574993,51
4.3926475048065186,0.2033935006411368,0.9496755123138427,0.15819183936640138,10.0,char_wb,0.9,20000,5,"(3, 5)","{'model__alpha': 10.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 20000, 'vec__min_df': 5, 'vec__ngram_range': (3, 5)}",0.6007646095030038,0.598944110686328,0.6000364099763336,0.5943190094683175,0.5995994173343044,0.5987327113936575,0.0022849452271545135,49,0.5614182615006719,0.5600348357573791,0.5613351094633088,0.5564150880346254,0.5611780142628472,0.5600762618037665,0.0018976526859615776,49,0.5619419599871178,0.5612219174693687,0.5640828878703471,0.5578576035280217,0.56282778988831,0.561586431748633,0.0020945975310574993,51
4.563892126083374,0.4384317828130872,0.9562525272369384,0.09502956913999054,10.0,char_wb,0.9,50000,5,"(3, 5)","{'model__alpha': 10.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 50000, 'vec__min_df': 5, 'vec__ngram_range': (3, 5)}",0.5791006735845622,0.5816493719279082,0.581285272164573,0.5773852876911871,0.5788419519300801,0.5796525114596621,0.0015971972111717533,53,0.5337633077612752,0.5376083003250633,0.5374159382907528,0.5334975572764776,0.5344416782720124,0.5353453563851163,0.0017967803554958454,53,0.5244490342707391,0.5312951216926426,0.5318521543031224,0.5257420486262951,0.5271540904254607,0.528098489863652,0.0029688948618257134,53
4.186431360244751,0.39066216722659486,0.5113379001617432,0.08626204851959414,10.0,char_wb,0.95,50000,5,"(3, 5)","{'model__alpha': 10.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 50000, 'vec__min_df': 5, 'vec__ngram_range': (3, 5)}",0.5791006735845622,0.5816493719279082,0.581285272164573,0.5773852876911871,0.5788419519300801,0.5796525114596621,0.0015971972111717533,53,0.5337633077612752,0.5376083003250633,0.5374159382907528,0.5334975572764776,0.5344416782720124,0.5353453563851163,0.0017967803554958454,53,0.5244490342707391,0.5312951216926426,0.5318521543031224,0.5257420486262951,0.5271540904254607,0.528098489863652,0.0029688948618257134,53
4.790447330474853,0.3425077502924566,0.9616297245025635,0.12427583004488743,10.0,char_wb,0.95,50000,2,"(3, 5)","{'model__alpha': 10.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 50000, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.5707263790278536,0.571454578554524,0.5685417804478428,0.5659140568099054,0.564639475600874,0.5682552540881999,0.0026449684923745675,55,0.5230970866557907,0.5248034990809557,0.5217863733030379,0.5191344525534757,0.5175741752862576,0.5212791173759036,0.0026195331786149313,55,0.5087922602400491,0.5126676880515361,0.5101813404720711,0.5053151338480958,0.5035822438287555,0.5081077332881014,0.003281471554802648,55
4.625910806655884,0.17248588453750952,0.9235032081604004,0.033964924233213636,10.0,char_wb,0.9,50000,2,"(3, 5)","{'model__alpha': 10.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 50000, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.5707263790278536,0.571454578554524,0.5685417804478428,0.5659140568099054,0.564639475600874,0.5682552540881999,0.0026449684923745675,55,0.5230970866557907,0.5248034990809557,0.5217863733030379,0.5191344525534757,0.5175741752862576,0.5212791173759036,0.0026195331786149313,55,0.5087922602400491,0.5126676880515361,0.5101813404720711,0.5053151338480958,0.5035822438287555,0.5081077332881014,0.003281471554802648,55
4.1622227191925045,0.3303652953846643,0.9812699317932129,0.026853838385462098,10.0,char_wb,0.95,20000,5,"(2, 4)","{'model__alpha': 10.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 20000, 'vec__min_df': 5, 'vec__ngram_range': (2, 4)}",0.5472419442927362,0.542144547606044,0.5448752958310578,0.538965768390386,0.5411507647487254,0.5428756641737899,0.002893441664908886,57,0.4955594909988528,0.49132700953510194,0.4933504068648167,0.4873555202604046,0.48962166545714103,0.4914428186232634,0.0028503299055954974,57,0.470840372207913,0.46773906292320594,0.46942768339633134,0.46133904277805066,0.46521773351728973,0.46691277896455813,0.0033577728425730783,57
4.140963363647461,0.2593543419115744,1.0378870487213134,0.13233802808337214,10.0,char_wb,0.9,20000,5,"(2, 4)","{'model__alpha': 10.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 20000, 'vec__min_df': 5, 'vec__ngram_range': (2, 4)}",0.5472419442927362,0.542144547606044,0.5448752958310578,0.538965768390386,0.5411507647487254,0.5428756641737899,0.002893441664908886,57,0.4955594909988528,0.49132700953510194,0.4933504068648167,0.4873555202604046,0.48962166545714103,0.4914428186232634,0.0028503299055954974,57,0.470840372207913,0.46773906292320594,0.46942768339633134,0.46133904277805066,0.46521773351728973,0.46691277896455813,0.0033577728425730783,57
4.08452615737915,0.199010660266598,0.9619803428649902,0.07227189268439814,10.0,char_wb,0.9,20000,2,"(2, 4)","{'model__alpha': 10.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 20000, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.5472419442927362,0.542144547606044,0.5446932459493902,0.5387836853605243,0.5409686817188638,0.5427664209855118,0.002940195209315759,59,0.4955594909988528,0.49132700953510194,0.49315626980405175,0.48714129575312093,0.4894074409498574,0.49131830140819693,0.002914263431239728,59,0.470840372207913,0.46773906292320594,0.46920458046257957,0.4609773076799281,0.46485873939819894,0.46672401253436513,0.003482292981841031,59
4.2564733028411865,0.12978222211419624,1.0480592727661133,0.10766441522569008,10.0,char_wb,0.95,20000,2,"(2, 4)","{'model__alpha': 10.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 20000, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.5472419442927362,0.542144547606044,0.5446932459493902,0.5387836853605243,0.5409686817188638,0.5427664209855118,0.002940195209315759,59,0.4955594909988528,0.49132700953510194,0.49315626980405175,0.48714129575312093,0.4894074409498574,0.49131830140819693,0.002914263431239728,59,0.470840372207913,0.46773906292320594,0.46920458046257957,0.4609773076799281,0.46485873939819894,0.46672401253436513,0.003482292981841031,59
4.093642330169677,0.22079913859518446,0.7680380344390869,0.0697167335615088,10.0,char_wb,0.95,50000,5,"(2, 4)","{'model__alpha': 10.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 50000, 'vec__min_df': 5, 'vec__ngram_range': (2, 4)}",0.5452393955943928,0.537047150919352,0.5385035499726926,0.5356882738528769,0.5351420247632921,0.5383240790205213,0.003648487267151225,61,0.4926929839455636,0.48515387937353255,0.48595020168353825,0.4832706760727326,0.48262721977374934,0.4859389921698233,0.0035866608387260597,61,0.4660367531833322,0.4583333589287706,0.4587519626639522,0.4547957736026335,0.45504040647773253,0.4585916509712843,0.0040630526458978996,61
4.368686389923096,0.3532596904778614,1.0084705829620362,0.07687732621514198,10.0,char_wb,0.9,50000,5,"(2, 4)","{'model__alpha': 10.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 50000, 'vec__min_df': 5, 'vec__ngram_range': (2, 4)}",0.5452393955943928,0.537047150919352,0.5385035499726926,0.5356882738528769,0.5351420247632921,0.5383240790205213,0.003648487267151225,61,0.4926929839455636,0.48515387937353255,0.48595020168353825,0.4832706760727326,0.48262721977374934,0.4859389921698233,0.0035866608387260597,61,0.4660367531833322,0.4583333589287706,0.4587519626639522,0.4547957736026335,0.45504040647773253,0.4585916509712843,0.0040630526458978996,61
4.259448719024658,0.3884068196369326,1.1280943393707275,0.11380580150573404,10.0,char_wb,0.9,50000,2,"(2, 4)","{'model__alpha': 10.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 50000, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.5226652102676134,0.518478062989259,0.5177498634625888,0.5151128914785142,0.5172978878368536,0.5182607832069658,0.0024715831788305028,63,0.4657533237560414,0.46249189486183706,0.46087291362851207,0.4588671697926197,0.46074056601048885,0.46174517360989975,0.002309798263845271,63,0.42506650794159667,0.42366803599072017,0.41853240910173306,0.41699439268794475,0.4196088509344705,0.420774039331293,0.0030811946472093727,63
4.407909631729126,0.3469124332764898,1.1854050636291504,0.3238517004388693,10.0,char_wb,0.95,50000,2,"(2, 4)","{'model__alpha': 10.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 50000, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.5226652102676134,0.518478062989259,0.5177498634625888,0.5151128914785142,0.5172978878368536,0.5182607832069658,0.0024715831788305028,63,0.4657533237560414,0.46249189486183706,0.46087291362851207,0.4588671697926197,0.46074056601048885,0.46174517360989975,0.002309798263845271,63,0.42506650794159667,0.42366803599072017,0.41853240910173306,0.41699439268794475,0.4196088509344705,0.420774039331293,0.0030811946472093727,63
